value_loss,time_elapsed,policy_entropy,n_updates,clipfrac,total_timesteps,fps,approxkl,serial_timesteps,policy_loss,explained_variance
0.003908288,54.78512001037598,0.6931417,225,0.0,28800,538,5.338383e-08,28800,-1.0999385e-05,0.9260070845484734
0.004181903,55.02372407913208,0.6931414,226,0.0,28928,567,5.550716e-09,28928,7.248018e-07,0.9225498288869858
0.004403138,55.250154972076416,0.6931417,227,0.0,29056,572,4.4977155e-09,29056,-1.1556549e-05,0.9238229990005493
0.0041850223,55.47449803352356,0.6931418,228,0.0,29184,570,1.3312847e-07,29184,-7.4253534e-05,0.9260306358337402
0.0040900265,55.69976019859314,0.6931425,229,0.0,29312,576,2.938347e-08,29312,1.4100922e-05,0.9228107780218124
0.004031887,55.92296504974365,0.69314057,230,0.0,29440,572,7.0511854e-09,29440,-1.7924467e-06,0.9322569072246552
0.0032960072,56.147521018981934,0.693141,231,0.0,29568,572,3.909035e-08,29568,-2.4482142e-06,0.9379480257630348
0.0040604086,56.37189817428589,0.69314045,232,0.0,29696,573,2.7846307e-09,29696,7.80914e-07,0.9271934106945992
0.004000503,56.59609317779541,0.69314206,233,0.0,29824,571,6.1772765e-09,29824,-7.1770046e-06,0.925474263727665
0.0043365695,56.82080101966858,0.6931404,234,0.0,29952,575,1.434356e-08,29952,-3.7199352e-06,0.9310105517506599
0.003594257,57.04426121711731,0.69314057,235,0.0,30080,558,1.7153484e-08,30080,-1.3929792e-05,0.937849085777998
0.004971212,57.274375200271606,0.6931426,236,0.0,30208,574,2.2130811e-08,30208,-6.7781657e-06,0.9047570079565048
0.0040061623,57.49810004234314,0.6931421,237,0.0,30336,569,9.515117e-09,30336,-4.2584143e-06,0.9310208410024643
0.0038072688,57.72383213043213,0.6931415,238,0.0,30464,572,4.6398982e-09,30464,2.9264484e-06,0.931882381439209
0.0034832663,57.94840121269226,0.6931422,239,0.0,30592,568,5.7419278e-08,30592,-1.2582517e-05,0.9357263371348381
0.0037436294,58.17467021942139,0.69314265,240,0.0,30720,571,5.3225686e-09,30720,-2.5660265e-06,0.9321823418140411
0.003626081,58.39946007728577,0.69314235,241,0.0,30848,570,1.0112815e-08,30848,-3.605266e-06,0.9339222311973572
0.0037305264,58.62506818771362,0.69314146,242,0.0,30976,571,6.3399e-08,30976,-3.9970502e-05,0.9402313493192196
0.0034769773,58.84995102882385,0.6931428,243,0.0,31104,574,9.183077e-08,31104,-1.197285e-05,0.9376018457114697
0.004291091,59.073588132858276,0.6931421,244,0.0,31232,571,1.4211042e-08,31232,-9.657699e-06,0.932439461350441
0.0077958624,59.29840421676636,0.69314325,245,0.0,31360,572,4.391464e-08,31360,-2.5560264e-05,0.856417715549469
0.0032358554,59.523029088974,0.69314396,246,0.0,31488,567,1.3797538e-08,31488,5.339738e-06,0.9443974792957306
0.0023443517,59.74949622154236,0.6931441,247,0.0,31616,560,1.8863386e-08,31616,-3.4874305e-05,0.9518547095358372
0.0054160934,59.97882008552551,0.6931431,248,0.0,31744,568,1.8148653e-07,31744,-2.3450004e-05,0.9025614932179451
0.0027110393,60.20473313331604,0.6931435,249,0.0,31872,574,2.218475e-08,31872,-1.6507693e-05,0.9431684240698814
0.0026466246,60.4284873008728,0.693143,250,0.0,32000,571,2.4679727e-07,32000,-8.243404e-05,0.9544208645820618
0.005120627,60.653478145599365,0.6931448,251,0.0,32128,574,8.700763e-09,32128,1.6816659e-05,0.8930073976516724
0.0022689991,60.87737512588501,0.69314396,252,0.0,32256,571,3.945087e-07,32256,-0.00016552233,0.9555927328765392
0.0028764326,61.10230612754822,0.6931418,253,0.0,32384,571,1.7158219e-07,32384,4.6744593e-05,0.9408032819628716
0.0032025408,61.32710599899292,0.69314265,254,0.0,32512,571,8.384907e-09,32512,-1.5398255e-05,0.9373334497213364
0.003140766,61.55187726020813,0.6931409,255,0.0,32640,568,3.4395526e-08,32640,6.8297377e-06,0.9384286478161812
0.002912141,61.77799701690674,0.6931414,256,0.0,32768,571,1.6919388e-09,32768,-7.898081e-06,0.9452728889882565
0.002636818,62.00301003456116,0.69314045,257,0.0,32896,572,5.465613e-08,32896,-1.5082362e-05,0.9512103125452995
0.0029917324,62.22768306732178,0.6931361,258,0.0,33024,576,1.2425188e-08,33024,2.5231857e-06,0.9494293890893459
0.0023244568,62.45072627067566,0.6931358,259,0.0,33152,570,5.464056e-09,33152,8.889474e-07,0.9541373923420906
0.0026704052,62.67584013938904,0.693134,260,0.0,33280,573,1.6438354e-07,33280,-9.186356e-05,0.9515001773834229
0.0026124571,62.899805307388306,0.69312775,261,0.0,33408,573,7.737827e-08,33408,2.399087e-05,0.950332410633564
0.002826863,63.124242305755615,0.69313014,262,0.0,33536,574,3.0959917e-08,33536,-2.1416927e-05,0.9498755559325218
0.0029331087,63.348149061203,0.69313365,263,0.0,33664,574,5.829844e-08,33664,-1.8799212e-05,0.949562806636095
0.0028182361,63.572020053863525,0.69313484,264,0.0,33792,571,1.19517765e-08,33792,-1.0025688e-06,0.9497239738702774
0.0041404627,63.79689908027649,0.6931268,265,0.0,33920,568,4.6712636e-08,33920,-4.8608053e-06,0.9295793548226357
0.0031370851,64.02284908294678,0.69313043,266,0.0,34048,570,3.656443e-08,34048,-3.0893832e-05,0.9485393576323986
0.0026275616,64.24801421165466,0.6931362,267,0.0,34176,576,1.0369469e-07,34176,-2.1952903e-05,0.9546763375401497
0.0027797667,64.47109508514404,0.69313675,268,0.0,34304,570,2.8071598e-09,34304,3.6910642e-06,0.9529812000691891
0.0026917658,64.69640231132507,0.69313633,269,0.0,34432,573,2.5929932e-08,34432,-1.5915139e-06,0.9545694068074226
0.0024998358,64.92062902450562,0.6931367,270,0.0,34560,570,6.81372e-09,34560,-6.7988876e-06,0.9555613286793232
0.002615674,65.14579510688782,0.69313854,271,0.0,34688,574,1.3657117e-07,34688,-6.2383595e-05,0.9523601830005646
0.0026152453,65.36959409713745,0.69314003,272,0.0,34816,571,3.0677427e-08,34816,2.316921e-05,0.9550906680524349
0.002152288,65.59433603286743,0.69314,273,0.0,34944,572,2.011594e-09,34944,-9.20333e-06,0.9575109928846359
0.0024051813,65.81907296180725,0.69314015,274,0.0,35072,572,1.9084066e-08,35072,-3.3516902e-05,0.9556228183209896
0.0024519402,66.0437240600586,0.69313717,275,0.0,35200,567,2.1462919e-08,35200,2.6725465e-06,0.9577555619180202
0.0023335018,66.27016305923462,0.6931363,276,0.0,35328,571,4.107979e-09,35328,3.815163e-06,0.9594314023852348
0.0024690586,66.49526119232178,0.69313717,277,0.0,35456,572,1.06450475e-08,35456,-1.43426005e-05,0.9568991549313068
0.0024065515,66.71987318992615,0.6931376,278,0.0,35584,571,1.7900849e-08,35584,-1.9571977e-05,0.958638172596693
0.0018787913,66.94470024108887,0.69312984,279,0.0,35712,570,2.27324e-08,35712,1.7851475e-05,0.9674647487699986
0.0023585109,67.17020797729492,0.69313323,280,0.0,35840,574,1.1475814e-08,35840,-2.6052585e-06,0.9577114507555962
0.002202182,67.3940122127533,0.69313425,281,0.0,35968,569,6.166696e-08,35968,-2.4277484e-05,0.9573888666927814
0.0031066542,67.61959505081177,0.6931386,282,0.0,36096,569,1.6571292e-08,36096,1.0355725e-05,0.9439851008355618
0.0023367435,67.84557795524597,0.69313526,283,0.0,36224,574,4.3971364e-09,36224,-7.054652e-06,0.9611471407115459
0.0022711647,68.06922388076782,0.69313854,284,0.0,36352,572,2.1697081e-08,36352,-4.296773e-06,0.9616877399384975
0.002107619,68.2938859462738,0.6931391,285,0.0,36480,573,2.1060309e-08,36480,6.307848e-06,0.9628484100103378
0.002071081,68.51819610595703,0.69313693,286,0.0,36608,572,1.7936554e-07,36608,-6.964675e-05,0.9649821370840073
0.0021517396,68.74287009239197,0.6931407,287,0.0,36736,574,2.3524274e-08,36736,1.9541243e-05,0.9614024423062801
0.0021798646,68.96675205230713,0.6931414,288,0.0,36864,554,8.737223e-09,36864,4.4291373e-06,0.9603158086538315
0.0021948614,69.19848227500916,0.69314003,289,0.0,36992,573,5.051514e-08,36992,-2.2170658e-05,0.9640677608549595
0.0022202544,69.42285895347595,0.6931375,290,0.0,37120,572,2.7059436e-08,37120,5.2470714e-06,0.9618827924132347
0.0019914475,69.64738416671753,0.6931366,291,0.0,37248,576,2.0957193e-08,37248,-1.18294265e-05,0.9611926898360252
0.0023306839,69.8706841468811,0.6931376,292,0.0,37376,551,9.6684836e-08,37376,-7.802341e-05,0.9594447985291481
0.0015954471,70.10383892059326,0.69314045,293,0.0,37504,568,1.1893062e-08,37504,2.1847198e-05,0.9690575785934925
0.0016568889,70.33009099960327,0.6931399,294,0.0,37632,572,2.6072385e-07,37632,-4.801154e-05,0.9662805460393429
0.0014935826,70.55453610420227,0.6931347,295,0.0,37760,570,1.9065341e-07,37760,-8.268072e-05,0.9696685839444399
0.0022651204,70.77989101409912,0.69312614,296,0.0,37888,574,1.9912585e-07,37888,-6.365811e-05,0.958730224519968
0.0021038267,71.0035982131958,0.6931211,297,0.0,38016,566,3.220685e-08,38016,5.553011e-06,0.9616591148078442
0.0018889506,71.2306010723114,0.69312215,298,0.0,38144,572,9.154408e-08,38144,-4.2064465e-05,0.963678028434515
0.0018555184,71.45493507385254,0.6931128,299,0.0,38272,570,1.8933852e-07,38272,-4.62443e-05,0.9647102802991867
0.002039371,71.68019008636475,0.6931002,300,0.0,38400,574,9.9230775e-08,38400,-1.9554747e-05,0.9654150903224945
0.0017147171,71.90395712852478,0.693101,301,0.0,38528,571,5.6349986e-08,38528,-1.1246884e-05,0.9703897405415773
0.0019276193,72.12889504432678,0.69309473,302,0.0,38656,574,2.0084306e-08,38656,-2.8748764e-06,0.9674540385603905
0.0017630551,72.35264205932617,0.6930967,303,0.0,38784,574,1.9265322e-08,38784,-2.2419728e-05,0.968080285936594
0.0018962569,72.57650113105774,0.6930987,304,0.0,38912,570,4.2326103e-09,38912,2.7342467e-06,0.9684362784028053
0.001800903,72.8017110824585,0.69309425,305,0.0,39040,575,3.1536263e-07,39040,-0.00018200796,0.9675617776811123
0.0018700142,73.02520799636841,0.6930693,306,0.0,39168,570,1.757773e-07,39168,3.0948548e-05,0.9683529920876026
0.001772621,73.25033497810364,0.6930557,307,0.0,39296,576,3.1991163e-08,39296,-1.0624994e-05,0.9699828624725342
0.0016370601,73.47310614585876,0.6930676,308,0.0,39424,571,2.949679e-09,39424,6.5939967e-06,0.9699828736484051
0.0017457725,73.69786500930786,0.69306403,309,0.0,39552,562,1.738179e-07,39552,-7.406471e-05,0.9700192492455244
0.0012708008,73.92629313468933,0.693077,310,0.0,39680,572,3.0139315e-08,39680,2.0763255e-05,0.974440012127161
0.0021076053,74.15061211585999,0.69307256,311,0.0,39808,576,6.16044e-08,39808,-3.3779535e-05,0.9635528028011322
0.0028532124,74.37372422218323,0.69306326,312,0.0,39936,571,5.435559e-08,39936,-2.8231007e-06,0.94686209410429
0.0016100623,74.59851503372192,0.69306326,313,0.0,40064,572,7.784753e-08,40064,-3.5546953e-05,0.9716039355844259
0.0015828997,74.82320213317871,0.69305193,314,0.0,40192,574,4.3122164e-08,40192,-4.862435e-06,0.9720867946743965
0.0016733797,75.0469822883606,0.69304377,315,0.0,40320,567,4.573428e-09,40320,-1.2612436e-06,0.9708277191966772
0.0016230368,75.2733199596405,0.69304127,316,0.0,40448,574,8.088434e-09,40448,-1.6010599e-06,0.9727879408746958
0.0015550219,75.49712109565735,0.69304127,317,0.0,40576,572,1.1805623e-07,40576,-6.480081e-05,0.9735562186688185
0.0014222944,75.72148609161377,0.69306993,318,0.0,40704,575,2.839272e-07,40704,-0.0001318435,0.9752627369016409
0.0015984296,75.94485306739807,0.69307995,319,0.0,40832,571,1.5304478e-07,40832,-2.5867485e-05,0.9732075240463018
0.001484159,76.16977524757385,0.69308656,320,0.0,40960,573,9.125677e-10,40960,-1.8456485e-06,0.9746748451143503
0.0014626678,76.39381408691406,0.6930842,321,0.0,41088,570,6.929233e-08,41088,-3.1290576e-05,0.9751563090831041
0.0012285952,76.61915493011475,0.6930781,322,0.0,41216,573,1.921464e-08,41216,6.529386e-06,0.977727023884654
0.0016675461,76.84329009056091,0.69307244,323,0.0,41344,575,2.7879034e-08,41344,-1.6573584e-05,0.9699230641126633
0.001259572,77.06667017936707,0.6930857,324,0.0,41472,568,3.2396596e-08,41472,-4.0154788e-05,0.9773510303348303
0.0016288236,77.29262709617615,0.69306946,325,0.0,41600,575,1.3169068e-08,41600,1.58099e-05,0.9736809972673655
0.0013978144,77.51605033874512,0.69308364,326,0.0,41728,570,3.0383555e-07,41728,-0.000119340024,0.9761085230857134
0.0012651558,77.74114108085632,0.69310284,327,0.0,41856,573,1.1890952e-07,41856,7.0889364e-06,0.9766240864992142
0.0013408479,77.96528792381287,0.6931041,328,0.0,41984,564,1.530597e-08,41984,-1.860829e-05,0.9757442940026522
0.001272749,78.19302201271057,0.69308937,329,0.0,42112,574,1.0888486e-07,42112,-5.7807192e-05,0.978319950401783
0.0013273887,78.41691613197327,0.6930862,330,0.0,42240,572,1.3403179e-08,42240,4.2895554e-06,0.9781264048069715
0.0042535346,78.6415810585022,0.6930702,331,0.0,42368,576,7.2928955e-08,42368,-2.9068004e-05,0.9426555633544922
0.0011460136,78.86459493637085,0.6931039,332,0.0,42496,574,1.18266094e-07,42496,-6.1132014e-06,0.9795345142483711
0.0013872384,79.08839130401611,0.6930976,333,0.0,42624,569,1.7412694e-08,42624,-1.4238525e-05,0.9778725225478411
0.0015239122,79.31391215324402,0.6930916,334,0.0,42752,542,3.2491393e-08,42752,-5.2886317e-06,0.97523014806211
0.0015661055,79.55068111419678,0.693089,335,0.0,42880,569,1.9368633e-08,42880,-1.2803823e-05,0.9697739444673061
0.0013048761,79.77631998062134,0.6930931,336,0.0,43008,559,1.4225219e-08,43008,-5.3780386e-06,0.9771201722323895
0.0015186139,80.00594711303711,0.69308823,337,0.0,43136,555,1.410954e-07,43136,-2.9971183e-05,0.9697270039469004
0.001330095,80.23736906051636,0.6931052,338,0.0,43264,576,1.9921304e-08,43264,-1.3627578e-06,0.9745059665292501
0.0012833499,80.46047306060791,0.6931018,339,0.0,43392,571,2.6921505e-09,43392,3.2200478e-07,0.9777804985642433
0.0013718852,80.68521499633789,0.69310063,340,0.0,43520,570,5.8070784e-09,43520,-8.577481e-06,0.974574489519
0.0014130072,80.91040205955505,0.6930993,341,0.0,43648,573,6.489111e-08,43648,-3.4484547e-05,0.976502001285553
0.0011633638,81.13481593132019,0.6930918,342,0.0,43776,572,1.2730148e-08,43776,-1.51254935e-05,0.9809231013059616
0.0012538821,81.35930490493774,0.6930939,343,0.0,43904,575,4.879063e-08,43904,8.107396e-06,0.9802135359495878
0.0011815983,81.58262515068054,0.6931036,344,0.0,44032,570,4.7503466e-08,44032,-1.6095e-05,0.980290362611413
0.0011287681,81.80772089958191,0.6931125,345,0.0,44160,573,4.224612e-08,44160,-2.7578208e-06,0.9803319182246923
0.0010853333,82.03193497657776,0.693113,346,0.0,44288,569,1.2022605e-07,44288,-6.06284e-05,0.9815174620598555
0.0010924054,82.25743913650513,0.693122,347,0.0,44416,574,1.8492219e-07,44416,-3.8574683e-05,0.981062576174736
0.0009619999,82.48131203651428,0.6931209,348,0.0,44544,569,3.825041e-08,44544,7.758936e-06,0.9834099188446999
0.0010883114,82.70687007904053,0.69312644,349,0.0,44672,574,2.0572866e-08,44672,-1.0458985e-05,0.9816139172762632
0.00092994637,82.9307610988617,0.6931234,350,0.0,44800,570,3.0538438e-08,44800,1.5716068e-08,0.9834067318588495
0.001097196,83.15589022636414,0.6931333,351,0.0,44928,574,2.4078717e-09,44928,-5.5616256e-06,0.9795839842408895
0.0011424082,83.37994909286499,0.6931198,352,0.0,45056,573,2.4592222e-08,45056,-1.7951941e-05,0.9817821066826582
0.00119655,83.60395812988281,0.69311583,353,0.0,45184,571,1.9382506e-08,45184,-4.5061577e-05,0.9812774248421192
0.0009691885,83.82882523536682,0.6931285,354,0.0,45312,574,1.9877675e-07,45312,-5.6122313e-05,0.9836486168205738
0.0009553614,84.05249094963074,0.69313216,355,0.0,45440,568,7.532556e-08,45440,1.197448e-06,0.9831348359584808
0.0010154588,84.27848219871521,0.6931317,356,0.0,45568,574,6.8950285e-08,45568,-2.496678e-05,0.9839039128273726
0.0009959632,84.50235104560852,0.693137,357,0.0,45696,570,2.0943602e-07,45696,-4.76453e-05,0.9835759438574314
0.0009365679,84.72782802581787,0.6931371,358,0.0,45824,574,1.8194589e-08,45824,7.49249e-06,0.9815452452749014
0.0026220102,84.95164608955383,0.6931376,359,0.0,45952,535,5.85399e-09,45952,2.52272e-07,0.9566064663231373
0.00094115,85.19171929359436,0.6931381,360,0.0,46080,571,1.0707108e-08,46080,-5.0883973e-06,0.9838892798870802
0.0010933513,85.4167013168335,0.6931332,361,0.0,46208,573,2.6333035e-08,46208,-2.3360597e-05,0.9828728288412094
0.00094157306,85.64112520217896,0.69313776,362,0.0,46336,570,6.690308e-09,46336,1.2325356e-05,0.9844824448227882
0.0009110169,85.86636710166931,0.6931367,363,0.0,46464,572,1.0456797e-09,46464,1.6326085e-06,0.9841106459498405
0.0009471737,86.09089422225952,0.69313747,364,0.0,46592,570,8.198412e-09,46592,7.566996e-07,0.9844744047150016
0.0009804058,86.3162031173706,0.6931377,365,0.0,46720,574,5.6835057e-09,46720,-3.340072e-06,0.9841038584709167
0.00080807623,86.53985714912415,0.6931359,366,0.0,46848,568,3.3899177e-08,46848,-1.1922093e-05,0.9846480935811996
0.0012971462,86.76578092575073,0.69313604,367,0.0,46976,572,9.033609e-09,46976,3.539375e-06,0.9781682584434748
0.0009025335,86.99037313461304,0.69313574,368,0.0,47104,561,3.918609e-08,47104,-2.0655221e-05,0.9849057989194989
0.00089059444,87.21966218948364,0.6931331,369,0.0,47232,567,1.1279418e-07,47232,-1.8540653e-05,0.9852253179997206
0.0007816849,87.44621896743774,0.6931339,370,0.0,47360,561,8.6370875e-09,47360,-9.344774e-06,0.9855558974668384
0.00083607086,87.67526030540466,0.6931349,371,0.0,47488,566,1.47308565e-08,47488,-8.716015e-06,0.9863210497424006
0.000745042,87.90214610099792,0.69313467,372,0.0,47616,573,3.3424798e-09,47616,-1.0587857e-05,0.9861619900912046
0.00078626786,88.12632012367249,0.69312865,373,0.0,47744,574,7.287347e-08,47744,-1.3299985e-05,0.9864360420033336
0.0037295276,88.35009002685547,0.6931348,374,0.0,47872,575,2.0349515e-09,47872,4.4162152e-06,0.9422043710947037
0.0009324297,88.57342314720154,0.6931312,375,0.0,48000,569,6.9206146e-10,48000,-1.1155498e-06,0.9855522783473134
0.00086349196,88.79918622970581,0.6931343,376,0.0,48128,560,7.943473e-09,48128,-1.9182451e-05,0.9859769362956285
0.00091817975,89.0285050868988,0.6931336,377,0.0,48256,558,2.3126102e-08,48256,7.530907e-07,0.9854090539738536
0.00062360155,89.25863814353943,0.6931338,378,0.0,48384,568,2.260083e-08,48384,-1.4596037e-05,0.9889226127415895
0.0007497211,89.48480820655823,0.6931307,379,0.0,48512,566,9.959674e-09,48512,7.483468e-06,0.9865019572898746
0.0012362557,89.71165204048157,0.69313663,380,0.0,48640,571,6.2635166e-08,48640,-4.158856e-05,0.9772053211927414
0.001065983,89.93670201301575,0.6931337,381,0.0,48768,553,1.09165285e-07,48768,-3.022782e-05,0.9812527559697628
0.0007714716,90.16921496391296,0.6931318,382,0.0,48896,563,9.531145e-08,48896,-5.0168368e-05,0.9859055951237679
0.00074841164,90.39711618423462,0.69312924,383,0.0,49024,567,9.602008e-09,49024,9.122537e-06,0.9869591807946563
0.0007579465,90.6233811378479,0.69313145,384,0.0,49152,566,4.2810075e-08,49152,-1.2092874e-05,0.9865626860409975
0.0006920148,90.85043406486511,0.69313014,385,0.0,49280,574,2.7052783e-08,49280,-2.6171328e-05,0.9880886608734727
0.0008054214,91.07403898239136,0.69311893,386,0.0,49408,565,6.380192e-08,49408,-8.79704e-06,0.9866898292675614
0.0006950877,91.30134010314941,0.69313234,387,0.0,49536,572,6.2163025e-08,49536,-2.2032647e-05,0.9879785403609276
0.00074730243,91.5257580280304,0.6931241,388,0.0,49664,569,5.1841994e-08,49664,-1.840142e-05,0.98764733877033
0.0007271327,91.75138521194458,0.69312423,389,0.0,49792,574,1.3352036e-07,49792,4.132744e-08,0.9879040373489261
0.0007133994,91.97507810592651,0.6931255,390,0.0,49920,569,4.1272328e-09,49920,1.3990793e-06,0.9879674185067415
0.00068557856,92.20087194442749,0.6931285,391,0.0,50048,574,1.0082774e-07,50048,-3.7273858e-05,0.9881322300061584
0.0006675231,92.42456126213074,0.69312847,392,0.0,50176,572,2.7196107e-08,50176,-8.032657e-09,0.9887015856802464
0.0006546685,92.64914917945862,0.6931281,393,0.0,50304,575,2.646141e-08,50304,-1.2176548e-05,0.9886939655989408
0.00067442283,92.87255311012268,0.6931243,394,0.0,50432,572,2.2310282e-08,50432,-8.567935e-06,0.988529622554779
0.00060231803,93.09715509414673,0.693117,395,0.0,50560,571,2.403366e-08,50560,-1.1509168e-05,0.9901039348915219
0.0006069435,93.32238698005676,0.69312656,396,0.0,50688,574,3.388126e-09,50688,-3.1595118e-07,0.9889831552281976
0.00060761074,93.54615497589111,0.69312763,397,0.0,50816,572,4.797708e-09,50816,-3.5593985e-06,0.9892624774947762
0.000598465,93.77064108848572,0.69312096,398,0.0,50944,565,1.854198e-07,50944,-7.3266914e-05,0.9899626253172755
0.0005961784,93.99806523323059,0.69311523,399,0.0,51072,570,1.338525e-07,51072,-1.0391581e-05,0.9895313661545515
0.0006307212,94.22320413589478,0.6930969,400,0.0,51200,576,3.5779276e-08,51200,-1.084042e-05,0.9899196065962315
0.00058845134,94.44634127616882,0.6931202,401,0.0,51328,570,6.9453114e-09,51328,-6.6772336e-06,0.9893598789349198
0.0006253766,94.67186713218689,0.6931125,402,0.0,51456,574,1.2339719e-07,51456,-3.2412237e-05,0.9891567267477512
0.00067226565,94.89544701576233,0.6931026,403,0.0,51584,570,7.155252e-08,51584,-1.1507771e-05,0.9890679065138102
0.0006356129,95.120845079422,0.69309556,404,0.0,51712,573,2.21585e-08,51712,-2.2612861e-05,0.9897871529683471
