approxkl,value_loss,clipfrac,explained_variance,n_updates,time_elapsed,policy_loss,fps,serial_timesteps,policy_entropy,total_timesteps
nan,nan,0.0,nan,1980,555.6506309509277,nan,545,253440,nan,253440
nan,nan,0.0,nan,1981,555.886332988739,nan,521,253568,nan,253568
nan,nan,0.0,nan,1982,556.1328561306,nan,532,253696,nan,253696
nan,nan,0.0,nan,1983,556.3742940425873,nan,528,253824,nan,253824
nan,nan,0.0,nan,1984,556.6175932884216,nan,550,253952,nan,253952
nan,nan,0.0,nan,1985,556.8509142398834,nan,534,254080,nan,254080
nan,nan,0.0,nan,1986,557.0913960933685,nan,530,254208,nan,254208
nan,nan,0.0,nan,1987,557.3337030410767,nan,549,254336,nan,254336
nan,nan,0.0,nan,1988,557.5677621364594,nan,528,254464,nan,254464
nan,nan,0.0,nan,1989,557.8109900951385,nan,551,254592,nan,254592
nan,nan,0.0,nan,1990,558.0442140102386,nan,523,254720,nan,254720
nan,nan,0.0,nan,1991,558.2898392677307,nan,547,254848,nan,254848
nan,nan,0.0,nan,1992,558.5243480205536,nan,520,254976,nan,254976
nan,nan,0.0,nan,1993,558.7713711261749,nan,546,255104,nan,255104
nan,nan,0.0,nan,1994,559.0066833496094,nan,523,255232,nan,255232
nan,nan,0.0,nan,1995,559.2522649765015,nan,544,255360,nan,255360
nan,nan,0.0,nan,1996,559.4884521961212,nan,545,255488,nan,255488
nan,nan,0.0,nan,1997,559.7241532802582,nan,528,255616,nan,255616
nan,nan,0.0,nan,1998,559.9672131538391,nan,539,255744,nan,255744
nan,nan,0.0,nan,1999,560.2054469585419,nan,526,255872,nan,255872
nan,nan,0.0,nan,2000,560.4496052265167,nan,545,256000,nan,256000
nan,nan,0.0,nan,2001,560.6853959560394,nan,531,256128,nan,256128
nan,nan,0.0,nan,2002,560.9274020195007,nan,550,256256,nan,256256
nan,nan,0.0,nan,2003,561.1608803272247,nan,517,256384,nan,256384
nan,nan,0.0,nan,2004,561.4091141223907,nan,546,256512,nan,256512
nan,nan,0.0,nan,2005,561.6443972587585,nan,539,256640,nan,256640
nan,nan,0.0,nan,2006,561.882611989975,nan,531,256768,nan,256768
nan,nan,0.0,nan,2007,562.124486207962,nan,547,256896,nan,256896
nan,nan,0.0,nan,2008,562.3594081401825,nan,531,257024,nan,257024
nan,nan,0.0,nan,2009,562.6012852191925,nan,541,257152,nan,257152
nan,nan,0.0,nan,2010,562.8388712406158,nan,517,257280,nan,257280
nan,nan,0.0,nan,2011,563.0873720645905,nan,549,257408,nan,257408
nan,nan,0.0,nan,2012,563.3212251663208,nan,523,257536,nan,257536
nan,nan,0.0,nan,2013,563.5667049884796,nan,545,257664,nan,257664
nan,nan,0.0,nan,2014,563.8026072978973,nan,502,257792,nan,257792
nan,nan,0.0,nan,2015,564.0592510700226,nan,547,257920,nan,257920
nan,nan,0.0,nan,2016,564.2938539981842,nan,542,258048,nan,258048
nan,nan,0.0,nan,2017,564.5308871269226,nan,527,258176,nan,258176
nan,nan,0.0,nan,2018,564.7748003005981,nan,545,258304,nan,258304
nan,nan,0.0,nan,2019,565.0102632045746,nan,515,258432,nan,258432
nan,nan,0.0,nan,2020,565.2598011493683,nan,546,258560,nan,258560
nan,nan,0.0,nan,2021,565.4949431419373,nan,529,258688,nan,258688
nan,nan,0.0,nan,2022,565.7373361587524,nan,551,258816,nan,258816
nan,nan,0.0,nan,2023,565.9707751274109,nan,499,258944,nan,258944
nan,nan,0.0,nan,2024,566.2280809879303,nan,548,259072,nan,259072
nan,nan,0.0,nan,2025,566.4623692035675,nan,540,259200,nan,259200
nan,nan,0.0,nan,2026,566.7005620002747,nan,527,259328,nan,259328
nan,nan,0.0,nan,2027,566.9440970420837,nan,545,259456,nan,259456
nan,nan,0.0,nan,2028,567.179544210434,nan,530,259584,nan,259584
nan,nan,0.0,nan,2029,567.4221601486206,nan,545,259712,nan,259712
nan,nan,0.0,nan,2030,567.6576430797577,nan,526,259840,nan,259840
nan,nan,0.0,nan,2031,567.9017972946167,nan,551,259968,nan,259968
nan,nan,0.0,nan,2032,568.1347501277924,nan,533,260096,nan,260096
nan,nan,0.0,nan,2033,568.3758270740509,nan,547,260224,nan,260224
nan,nan,0.0,nan,2034,568.6108810901642,nan,527,260352,nan,260352
nan,nan,0.0,nan,2035,568.8547821044922,nan,545,260480,nan,260480
nan,nan,0.0,nan,2036,569.090656042099,nan,547,260608,nan,260608
nan,nan,0.0,nan,2037,569.3257501125336,nan,528,260736,nan,260736
nan,nan,0.0,nan,2038,569.5689260959625,nan,539,260864,nan,260864
nan,nan,0.0,nan,2039,569.8073310852051,nan,532,260992,nan,260992
nan,nan,0.0,nan,2040,570.0486950874329,nan,540,261120,nan,261120
nan,nan,0.0,nan,2041,570.2867801189423,nan,518,261248,nan,261248
nan,nan,0.0,nan,2042,570.5343210697174,nan,545,261376,nan,261376
nan,nan,0.0,nan,2043,570.7698512077332,nan,531,261504,nan,261504
nan,nan,0.0,nan,2044,571.0117740631104,nan,549,261632,nan,261632
nan,nan,0.0,nan,2045,571.2456550598145,nan,541,261760,nan,261760
nan,nan,0.0,nan,2046,571.4827950000763,nan,524,261888,nan,261888
nan,nan,0.0,nan,2047,571.7279670238495,nan,551,262016,nan,262016
nan,nan,0.0,nan,2048,571.9611401557922,nan,530,262144,nan,262144
nan,nan,0.0,nan,2049,572.2033951282501,nan,487,262272,nan,262272
nan,nan,0.0,nan,2050,572.4670040607452,nan,517,262400,nan,262400
nan,nan,0.0,nan,2051,572.7154603004456,nan,550,262528,nan,262528
nan,nan,0.0,nan,2052,572.9489061832428,nan,523,262656,nan,262656
nan,nan,0.0,nan,2053,573.1942250728607,nan,550,262784,nan,262784
nan,nan,0.0,nan,2054,573.4279990196228,nan,526,262912,nan,262912
nan,nan,0.0,nan,2055,573.6719219684601,nan,545,263040,nan,263040
nan,nan,0.0,nan,2056,573.9077870845795,nan,528,263168,nan,263168
nan,nan,0.0,nan,2057,574.1511170864105,nan,534,263296,nan,263296
nan,nan,0.0,nan,2058,574.3916540145874,nan,549,263424,nan,263424
nan,nan,0.0,nan,2059,574.6259572505951,nan,533,263552,nan,263552
nan,nan,0.0,nan,2060,574.8670890331268,nan,541,263680,nan,263680
nan,nan,0.0,nan,2061,575.1044001579285,nan,524,263808,nan,263808
nan,nan,0.0,nan,2062,575.3493921756744,nan,452,263936,nan,263936
nan,nan,0.0,nan,2063,575.6336371898651,nan,427,264064,nan,264064
nan,nan,0.0,nan,2064,575.9341020584106,nan,524,264192,nan,264192
nan,nan,0.0,nan,2065,576.1792461872101,nan,523,264320,nan,264320
nan,nan,0.0,nan,2066,576.4247841835022,nan,543,264448,nan,264448
nan,nan,0.0,nan,2067,576.6613073348999,nan,513,264576,nan,264576
nan,nan,0.0,nan,2068,576.911746263504,nan,472,264704,nan,264704
nan,nan,0.0,nan,2069,577.1838653087616,nan,522,264832,nan,264832
nan,nan,0.0,nan,2070,577.4297349452972,nan,546,264960,nan,264960
nan,nan,0.0,nan,2071,577.664879322052,nan,513,265088,nan,265088
nan,nan,0.0,nan,2072,577.9157650470734,nan,464,265216,nan,265216
nan,nan,0.0,nan,2073,578.1923251152039,nan,508,265344,nan,265344
nan,nan,0.0,nan,2074,578.445051908493,nan,507,265472,nan,265472
nan,nan,0.0,nan,2075,578.6986613273621,nan,533,265600,nan,265600
nan,nan,0.0,nan,2076,578.9395251274109,nan,518,265728,nan,265728
nan,nan,0.0,nan,2077,579.1873002052307,nan,529,265856,nan,265856
nan,nan,0.0,nan,2078,579.4301400184631,nan,510,265984,nan,265984
nan,nan,0.0,nan,2079,579.6816830635071,nan,533,266112,nan,266112
nan,nan,0.0,nan,2080,579.9226791858673,nan,508,266240,nan,266240
nan,nan,0.0,nan,2081,580.1758060455322,nan,532,266368,nan,266368
nan,nan,0.0,nan,2082,580.4170570373535,nan,511,266496,nan,266496
nan,nan,0.0,nan,2083,580.6683452129364,nan,536,266624,nan,266624
nan,nan,0.0,nan,2084,580.9082601070404,nan,524,266752,nan,266752
nan,nan,0.0,nan,2085,581.1534132957458,nan,551,266880,nan,266880
nan,nan,0.0,nan,2086,581.3863821029663,nan,532,267008,nan,267008
nan,nan,0.0,nan,2087,581.628603219986,nan,533,267136,nan,267136
nan,nan,0.0,nan,2088,581.8695302009583,nan,550,267264,nan,267264
nan,nan,0.0,nan,2089,582.1031601428986,nan,530,267392,nan,267392
nan,nan,0.0,nan,2090,582.3454222679138,nan,546,267520,nan,267520
nan,nan,0.0,nan,2091,582.5807349681854,nan,509,267648,nan,267648
nan,nan,0.0,nan,2092,582.8330659866333,nan,551,267776,nan,267776
nan,nan,0.0,nan,2093,583.0659611225128,nan,531,267904,nan,267904
nan,nan,0.0,nan,2094,583.3075220584869,nan,549,268032,nan,268032
nan,nan,0.0,nan,2095,583.5416021347046,nan,531,268160,nan,268160
nan,nan,0.0,nan,2096,583.7836313247681,nan,547,268288,nan,268288
nan,nan,0.0,nan,2097,584.0185930728912,nan,529,268416,nan,268416
nan,nan,0.0,nan,2098,584.2614872455597,nan,532,268544,nan,268544
nan,nan,0.0,nan,2099,584.502995967865,nan,545,268672,nan,268672
nan,nan,0.0,nan,2100,584.7385170459747,nan,522,268800,nan,268800
nan,nan,0.0,nan,2101,584.9846131801605,nan,527,268928,nan,268928
nan,nan,0.0,nan,2102,585.2282431125641,nan,497,269056,nan,269056
nan,nan,0.0,nan,2103,585.4864041805267,nan,549,269184,nan,269184
nan,nan,0.0,nan,2104,585.7202911376953,nan,521,269312,nan,269312
nan,nan,0.0,nan,2105,585.9669620990753,nan,537,269440,nan,269440
nan,nan,0.0,nan,2106,586.2063920497894,nan,536,269568,nan,269568
nan,nan,0.0,nan,2107,586.4459211826324,nan,538,269696,nan,269696
nan,nan,0.0,nan,2108,586.6845262050629,nan,540,269824,nan,269824
nan,nan,0.0,nan,2109,586.9222981929779,nan,519,269952,nan,269952
nan,nan,0.0,nan,2110,587.1698722839355,nan,541,270080,nan,270080
nan,nan,0.0,nan,2111,587.4125661849976,nan,499,270208,nan,270208
nan,nan,0.0,nan,2112,587.669676065445,nan,534,270336,nan,270336
nan,nan,0.0,nan,2113,587.9102420806885,nan,532,270464,nan,270464
nan,nan,0.0,nan,2114,588.1515662670135,nan,544,270592,nan,270592
nan,nan,0.0,nan,2115,588.3874571323395,nan,507,270720,nan,270720
nan,nan,0.0,nan,2116,588.640575170517,nan,541,270848,nan,270848
nan,nan,0.0,nan,2117,588.8778209686279,nan,482,270976,nan,270976
nan,nan,0.0,nan,2118,589.1448383331299,nan,536,271104,nan,271104
nan,nan,0.0,nan,2119,589.3843321800232,nan,479,271232,nan,271232
nan,nan,0.0,nan,2120,589.6523411273956,nan,510,271360,nan,271360
nan,nan,0.0,nan,2121,589.9042131900787,nan,523,271488,nan,271488
nan,nan,0.0,nan,2122,590.1496272087097,nan,524,271616,nan,271616
nan,nan,0.0,nan,2123,590.3950242996216,nan,540,271744,nan,271744
nan,nan,0.0,nan,2124,590.6325750350952,nan,518,271872,nan,271872
nan,nan,0.0,nan,2125,590.8804020881653,nan,545,272000,nan,272000
nan,nan,0.0,nan,2126,591.1160790920258,nan,531,272128,nan,272128
nan,nan,0.0,nan,2127,591.35826420784,nan,543,272256,nan,272256
nan,nan,0.0,nan,2128,591.5946671962738,nan,523,272384,nan,272384
nan,nan,0.0,nan,2129,591.8399691581726,nan,554,272512,nan,272512
nan,nan,0.0,nan,2130,592.0720691680908,nan,538,272640,nan,272640
nan,nan,0.0,nan,2131,592.3108339309692,nan,531,272768,nan,272768
nan,nan,0.0,nan,2132,592.5527291297913,nan,526,272896,nan,272896
nan,nan,0.0,nan,2133,592.7967569828033,nan,519,273024,nan,273024
nan,nan,0.0,nan,2134,593.0444800853729,nan,550,273152,nan,273152
nan,nan,0.0,nan,2135,593.2777271270752,nan,522,273280,nan,273280
nan,nan,0.0,nan,2136,593.5238800048828,nan,541,273408,nan,273408
nan,nan,0.0,nan,2137,593.761332988739,nan,522,273536,nan,273536
nan,nan,0.0,nan,2138,594.0073590278625,nan,529,273664,nan,273664
nan,nan,0.0,nan,2139,594.2501142024994,nan,522,273792,nan,273792
nan,nan,0.0,nan,2140,594.4963772296906,nan,551,273920,nan,273920
nan,nan,0.0,nan,2141,594.7298209667206,nan,538,274048,nan,274048
nan,nan,0.0,nan,2142,594.968691110611,nan,529,274176,nan,274176
nan,nan,0.0,nan,2143,595.2115061283112,nan,550,274304,nan,274304
nan,nan,0.0,nan,2144,595.4452760219574,nan,525,274432,nan,274432
nan,nan,0.0,nan,2145,595.6901760101318,nan,548,274560,nan,274560
nan,nan,0.0,nan,2146,595.9245929718018,nan,512,274688,nan,274688
nan,nan,0.0,nan,2147,596.1753339767456,nan,533,274816,nan,274816
nan,nan,0.0,nan,2148,596.4160931110382,nan,519,274944,nan,274944
nan,nan,0.0,nan,2149,596.6631741523743,nan,550,275072,nan,275072
nan,nan,0.0,nan,2150,596.8967571258545,nan,532,275200,nan,275200
nan,nan,0.0,nan,2151,597.1382789611816,nan,547,275328,nan,275328
nan,nan,0.0,nan,2152,597.3732161521912,nan,547,275456,nan,275456
nan,nan,0.0,nan,2153,597.6109561920166,nan,470,275584,nan,275584
nan,nan,0.0,nan,2154,597.8843891620636,nan,551,275712,nan,275712
nan,nan,0.0,nan,2155,598.1175792217255,nan,517,275840,nan,275840
nan,nan,0.0,nan,2156,598.3662672042847,nan,549,275968,nan,275968
nan,nan,0.0,nan,2157,598.6002750396729,nan,529,276096,nan,276096
nan,nan,0.0,nan,2158,598.8428010940552,nan,546,276224,nan,276224
nan,nan,0.0,nan,2159,599.0781571865082,nan,521,276352,nan,276352
nan,nan,0.0,nan,2160,599.3244669437408,nan,525,276480,nan,276480
nan,nan,0.0,nan,2161,599.5687761306763,nan,515,276608,nan,276608
nan,nan,0.0,nan,2162,599.818038225174,nan,475,276736,nan,276736
nan,nan,0.0,nan,2163,600.0891001224518,nan,398,276864,nan,276864
nan,nan,0.0,nan,2164,600.4112691879272,nan,522,276992,nan,276992
nan,nan,0.0,nan,2165,600.6575400829315,nan,519,277120,nan,277120
nan,nan,0.0,nan,2166,600.9047350883484,nan,525,277248,nan,277248
nan,nan,0.0,nan,2167,601.1494369506836,nan,510,277376,nan,277376
nan,nan,0.0,nan,2168,601.4014992713928,nan,528,277504,nan,277504
nan,nan,0.0,nan,2169,601.6449999809265,nan,535,277632,nan,277632
nan,nan,0.0,nan,2170,601.8850712776184,nan,517,277760,nan,277760
nan,nan,0.0,nan,2171,602.1335282325745,nan,487,277888,nan,277888
nan,nan,0.0,nan,2172,602.3967790603638,nan,503,278016,nan,278016
nan,nan,0.0,nan,2173,602.6519660949707,nan,512,278144,nan,278144
nan,nan,0.0,nan,2174,602.9031541347504,nan,491,278272,nan,278272
nan,nan,0.0,nan,2175,603.1649751663208,nan,528,278400,nan,278400
nan,nan,0.0,nan,2176,603.4084050655365,nan,464,278528,nan,278528
nan,nan,0.0,nan,2177,603.6854102611542,nan,520,278656,nan,278656
nan,nan,0.0,nan,2178,603.9322350025177,nan,504,278784,nan,278784
nan,nan,0.0,nan,2179,604.1870222091675,nan,531,278912,nan,278912
nan,nan,0.0,nan,2180,604.4287061691284,nan,507,279040,nan,279040
nan,nan,0.0,nan,2181,604.6816582679749,nan,532,279168,nan,279168
nan,nan,0.0,nan,2182,604.9234170913696,nan,502,279296,nan,279296
nan,nan,0.0,nan,2183,605.1791911125183,nan,525,279424,nan,279424
nan,nan,0.0,nan,2184,605.423583984375,nan,489,279552,nan,279552
nan,nan,0.0,nan,2185,605.6862499713898,nan,527,279680,nan,279680
nan,nan,0.0,nan,2186,605.9300072193146,nan,524,279808,nan,279808
nan,nan,0.0,nan,2187,606.17529129982,nan,514,279936,nan,279936
nan,nan,0.0,nan,2188,606.425332069397,nan,523,280064,nan,280064
nan,nan,0.0,nan,2189,606.6713652610779,nan,513,280192,nan,280192
nan,nan,0.0,nan,2190,606.921626329422,nan,511,280320,nan,280320
nan,nan,0.0,nan,2191,607.1732041835785,nan,534,280448,nan,280448
nan,nan,0.0,nan,2192,607.4137601852417,nan,541,280576,nan,280576
nan,nan,0.0,nan,2193,607.651036977768,nan,527,280704,nan,280704
nan,nan,0.0,nan,2194,607.8945591449738,nan,546,280832,nan,280832
nan,nan,0.0,nan,2195,608.129812002182,nan,505,280960,nan,280960
nan,nan,0.0,nan,2196,608.3840770721436,nan,546,281088,nan,281088
nan,nan,0.0,nan,2197,608.61936211586,nan,518,281216,nan,281216
nan,nan,0.0,nan,2198,608.8674931526184,nan,550,281344,nan,281344
nan,nan,0.0,nan,2199,609.1008901596069,nan,544,281472,nan,281472
nan,nan,0.0,nan,2200,609.3380351066589,nan,530,281600,nan,281600
nan,nan,0.0,nan,2201,609.5802628993988,nan,550,281728,nan,281728
nan,nan,0.0,nan,2202,609.8136472702026,nan,531,281856,nan,281856
nan,nan,0.0,nan,2203,610.0554311275482,nan,535,281984,nan,281984
nan,nan,0.0,nan,2204,610.2956721782684,nan,522,282112,nan,282112
nan,nan,0.0,nan,2205,610.5414242744446,nan,546,282240,nan,282240
nan,nan,0.0,nan,2206,610.7763650417328,nan,528,282368,nan,282368
nan,nan,0.0,nan,2207,611.0195500850677,nan,551,282496,nan,282496
nan,nan,0.0,nan,2208,611.2529780864716,nan,534,282624,nan,282624
nan,nan,0.0,nan,2209,611.4945030212402,nan,537,282752,nan,282752
nan,nan,0.0,nan,2210,611.7334451675415,nan,544,282880,nan,282880
nan,nan,0.0,nan,2211,611.9692952632904,nan,528,283008,nan,283008
nan,nan,0.0,nan,2212,612.2122230529785,nan,535,283136,nan,283136
nan,nan,0.0,nan,2213,612.4522602558136,nan,512,283264,nan,283264
nan,nan,0.0,nan,2214,612.7026970386505,nan,545,283392,nan,283392
nan,nan,0.0,nan,2215,612.9381189346313,nan,528,283520,nan,283520
nan,nan,0.0,nan,2216,613.1814041137695,nan,549,283648,nan,283648
nan,nan,0.0,nan,2217,613.4151802062988,nan,521,283776,nan,283776
nan,nan,0.0,nan,2218,613.661336183548,nan,539,283904,nan,283904
nan,nan,0.0,nan,2219,613.899472951889,nan,516,284032,nan,284032
nan,nan,0.0,nan,2220,614.1485819816589,nan,485,284160,nan,284160
nan,nan,0.0,nan,2221,614.4135820865631,nan,531,284288,nan,284288
nan,nan,0.0,nan,2222,614.6556890010834,nan,511,284416,nan,284416
nan,nan,0.0,nan,2223,614.9066503047943,nan,541,284544,nan,284544
nan,nan,0.0,nan,2224,615.1440300941467,nan,530,284672,nan,284672
nan,nan,0.0,nan,2225,615.3866121768951,nan,551,284800,nan,284800
nan,nan,0.0,nan,2226,615.6199281215668,nan,514,284928,nan,284928
nan,nan,0.0,nan,2227,615.8694550991058,nan,547,285056,nan,285056
nan,nan,0.0,nan,2228,616.1043212413788,nan,511,285184,nan,285184
nan,nan,0.0,nan,2229,616.3553621768951,nan,547,285312,nan,285312
nan,nan,0.0,nan,2230,616.5900511741638,nan,530,285440,nan,285440
nan,nan,0.0,nan,2231,616.8328211307526,nan,536,285568,nan,285568
nan,nan,0.0,nan,2232,617.0724880695343,nan,547,285696,nan,285696
nan,nan,0.0,nan,2233,617.3073160648346,nan,531,285824,nan,285824
nan,nan,0.0,nan,2234,617.548926115036,nan,547,285952,nan,285952
nan,nan,0.0,nan,2235,617.7836711406708,nan,525,286080,nan,286080
nan,nan,0.0,nan,2236,618.0280420780182,nan,549,286208,nan,286208
nan,nan,0.0,nan,2237,618.2620041370392,nan,530,286336,nan,286336
nan,nan,0.0,nan,2238,618.5039441585541,nan,535,286464,nan,286464
nan,nan,0.0,nan,2239,618.7439980506897,nan,521,286592,nan,286592
nan,nan,0.0,nan,2240,618.9905762672424,nan,551,286720,nan,286720
nan,nan,0.0,nan,2241,619.2237682342529,nan,543,286848,nan,286848
nan,nan,0.0,nan,2242,619.4602770805359,nan,521,286976,nan,286976
nan,nan,0.0,nan,2243,619.707001209259,nan,549,287104,nan,287104
nan,nan,0.0,nan,2244,619.9410152435303,nan,498,287232,nan,287232
nan,nan,0.0,nan,2245,620.1985051631927,nan,547,287360,nan,287360
nan,nan,0.0,nan,2246,620.433069229126,nan,526,287488,nan,287488
nan,nan,0.0,nan,2247,620.6771903038025,nan,547,287616,nan,287616
nan,nan,0.0,nan,2248,620.9120631217957,nan,530,287744,nan,287744
nan,nan,0.0,nan,2249,621.15460729599,nan,547,287872,nan,287872
nan,nan,0.0,nan,2250,621.3896920681,nan,521,288000,nan,288000
nan,nan,0.0,nan,2251,621.6364161968231,nan,544,288128,nan,288128
nan,nan,0.0,nan,2252,621.8728311061859,nan,548,288256,nan,288256
nan,nan,0.0,nan,2253,622.1071922779083,nan,528,288384,nan,288384
nan,nan,0.0,nan,2254,622.3505780696869,nan,547,288512,nan,288512
nan,nan,0.0,nan,2255,622.5852119922638,nan,527,288640,nan,288640
nan,nan,0.0,nan,2256,622.8285870552063,nan,549,288768,nan,288768
nan,nan,0.0,nan,2257,623.0626640319824,nan,534,288896,nan,288896
nan,nan,0.0,nan,2258,623.3030972480774,nan,546,289024,nan,289024
nan,nan,0.0,nan,2259,623.5382332801819,nan,525,289152,nan,289152
nan,nan,0.0,nan,2260,623.7826361656189,nan,545,289280,nan,289280
nan,nan,0.0,nan,2261,624.0181171894073,nan,529,289408,nan,289408
nan,nan,0.0,nan,2262,624.2608141899109,nan,524,289536,nan,289536
nan,nan,0.0,nan,2263,624.5060291290283,nan,550,289664,nan,289664
nan,nan,0.0,nan,2264,624.7398972511292,nan,530,289792,nan,289792
nan,nan,0.0,nan,2265,624.9819610118866,nan,542,289920,nan,289920
nan,nan,0.0,nan,2266,625.2191591262817,nan,522,290048,nan,290048
nan,nan,0.0,nan,2267,625.4651501178741,nan,549,290176,nan,290176
nan,nan,0.0,nan,2268,625.699422121048,nan,535,290304,nan,290304
nan,nan,0.0,nan,2269,625.9393861293793,nan,547,290432,nan,290432
nan,nan,0.0,nan,2270,626.1742961406708,nan,528,290560,nan,290560
nan,nan,0.0,nan,2271,626.4177100658417,nan,523,290688,nan,290688
nan,nan,0.0,nan,2272,626.6635420322418,nan,547,290816,nan,290816
nan,nan,0.0,nan,2273,626.8981471061707,nan,531,290944,nan,290944
nan,nan,0.0,nan,2274,627.1400241851807,nan,546,291072,nan,291072
nan,nan,0.0,nan,2275,627.3751749992371,nan,517,291200,nan,291200
nan,nan,0.0,nan,2276,627.6236102581024,nan,538,291328,nan,291328
nan,nan,0.0,nan,2277,627.8623261451721,nan,532,291456,nan,291456
nan,nan,0.0,nan,2278,628.1038761138916,nan,550,291584,nan,291584
nan,nan,0.0,nan,2279,628.337366104126,nan,529,291712,nan,291712
nan,nan,0.0,nan,2280,628.5801770687103,nan,522,291840,nan,291840
nan,nan,0.0,nan,2281,628.8258900642395,nan,549,291968,nan,291968
nan,nan,0.0,nan,2282,629.0600280761719,nan,531,292096,nan,292096
nan,nan,0.0,nan,2283,629.301854133606,nan,547,292224,nan,292224
nan,nan,0.0,nan,2284,629.5363609790802,nan,519,292352,nan,292352
nan,nan,0.0,nan,2285,629.7839000225067,nan,547,292480,nan,292480
nan,nan,0.0,nan,2286,630.0185952186584,nan,504,292608,nan,292608
nan,nan,0.0,nan,2287,630.2731583118439,nan,545,292736,nan,292736
nan,nan,0.0,nan,2288,630.5087380409241,nan,467,292864,nan,292864
nan,nan,0.0,nan,2289,630.7833390235901,nan,551,292992,nan,292992
nan,nan,0.0,nan,2290,631.0162210464478,nan,514,293120,nan,293120
nan,nan,0.0,nan,2291,631.2660360336304,nan,547,293248,nan,293248
nan,nan,0.0,nan,2292,631.500815153122,nan,519,293376,nan,293376
nan,nan,0.0,nan,2293,631.748122215271,nan,529,293504,nan,293504
nan,nan,0.0,nan,2294,631.9909720420837,nan,549,293632,nan,293632
nan,nan,0.0,nan,2295,632.2248232364655,nan,479,293760,nan,293760
nan,nan,0.0,nan,2296,632.4926249980927,nan,546,293888,nan,293888
nan,nan,0.0,nan,2297,632.7279961109161,nan,527,294016,nan,294016
nan,nan,0.0,nan,2298,632.9716770648956,nan,552,294144,nan,294144
nan,nan,0.0,nan,2299,633.2044281959534,nan,522,294272,nan,294272
nan,nan,0.0,nan,2300,633.450394153595,nan,526,294400,nan,294400
nan,nan,0.0,nan,2301,633.694295167923,nan,511,294528,nan,294528
nan,nan,0.0,nan,2302,633.9455680847168,nan,534,294656,nan,294656
nan,nan,0.0,nan,2303,634.1861081123352,nan,537,294784,nan,294784
nan,nan,0.0,nan,2304,634.4252302646637,nan,520,294912,nan,294912
nan,nan,0.0,nan,2305,634.6725032329559,nan,209,295040,nan,295040
